"Version compiled and posted on 04 April, 2018",,,,,,,,
"For real-time updates of the Arctic GRO dataset, please visit: www.arcticgreatrivers.org/data",,,,,,,,
,,,,,,,,
Date,Yenisey,Lena,Ob',Mackenzie,Yukon,Kolyma,Kolyma ,Notes
mm-dd-yyyy,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,Station ID,
7/6/2005,"21,590","37,400","27,800","15,900","13,366","6,690",1803,
7/7/2005,"21,490","36,400","27,700","16,300","12,997","6,670",1803,
7/8/2005,"21,510","36,200","27,600","16,400","12,658","6,620",1803,
7/9/2005,"21,700","36,900","27,400","16,400","12,318","6,490",1803,
7/10/2005,"21,770","38,400","27,100","16,200","12,035","6,360",1803,
7/11/2005,"21,600","39,700","26,900","16,200","11,780","6,170",1803,
7/12/2005,"21,350","40,600","27,000","16,300","11,553","6,020",1803,
7/13/2005,"21,010","40,400","26,800","16,400","11,383","5,170",1803,
7/14/2005,"20,550","40,200","26,600","16,200","11,242","5,370",1803,
7/15/2005,"20,050","39,500","26,400","16,000","11,157","5,070",1803,
7/16/2005,"19,550","38,300","26,200","15,900","11,157","4,870",1803,
7/17/2005,"19,110","37,300","26,100","15,900","11,242","4,710",1803,
7/18/2005,"18,860","36,100","25,800","16,100","11,327","4,580",1803,
7/19/2005,"18,770","35,000","25,700","16,100","11,355","4,890",1803,
7/20/2005,"18,690","34,100","25,200","16,100","11,383","5,040",1803,
7/21/2005,"18,530","33,900","24,600","15,900","11,355","5,250",1803,
7/22/2005,"18,180","34,000","24,100","16,000","11,327","5,320",1803,
7/23/2005,"17,670","34,500","23,600","15,900","11,298","5,140",1803,
7/24/2005,"17,210","34,600","23,100","15,900","11,270","5,010",1803,
7/25/2005,"16,870","35,300","23,200","15,700","11,242","4,820",1803,
7/26/2005,"16,600","35,800","22,300","15,500","11,242","4,710",1803,
7/27/2005,"16,350","36,000","21,700","15,200","11,213","4,740",1803,
7/28/2005,"16,100","36,500","21,200","15,000","11,185","4,940",1803,
7/29/2005,"15,880","37,300","20,800","14,800","11,157","5,070",1803,
7/30/2005,"15,650","38,000","19,800","14,600","11,100","5,070",1803,
7/31/2005,"15,460","39,000","19,500","14,400","11,044","4,790",1803,
8/1/2005,"15,380","40,000","19,200","14,200","11,015","4,610",1803,
8/2/2005,"15,320","41,100","18,800","14,000","10,930","4,630",1803,
8/3/2005,"15,300","42,300","17,700","13,900","10,817","4,630",1803,
8/4/2005,"15,300","43,100","17,400","13,900","10,675","4,740",1803,
8/5/2005,"15,300","44,000","16,800","13,800","10,506","4,890",1803,
8/6/2005,"15,270","45,500","16,100","13,800","10,307","5,200",1803,
8/7/2005,"15,220","46,200","15,700","13,500","10,109","5,500",1803,
8/8/2005,"15,200","46,100","15,400","13,400","9,939","5,970",1803,
8/9/2005,"15,170","45,400","15,200","13,500","9,741","6,200",1803,
8/10/2005,"15,090","44,300","14,700","14,100","9,571","6,380",1803,
8/11/2005,"14,960","43,500","15,100","14,300","9,430","6,540",1803,
8/12/2005,"14,810","41,300","15,100","14,500","9,316","6,770",1803,
8/13/2005,"14,660","39,900","15,500","14,300","9,231","6,820",1803,
8/14/2005,"14,510","37,700","14,600","14,200","9,146","6,540",1803,
8/15/2005,"14,390","36,500","14,100","14,000","9,061","6,250",1803,
8/16/2005,"14,290","34,700","13,500","13,800","8,976","6,490",1803,
8/17/2005,"14,190","32,900","13,000","13,700","8,948","6,750",1803,
8/18/2005,"14,090","31,600","12,600","13,600","8,920","7,030",1803,
8/19/2005,"13,990","30,100","12,500","13,300","8,891","7,510",1803,
8/20/2005,"13,890","28,900","12,600","13,300","8,807","7,900",1803,
8/21/2005,"14,150","28,400","12,600","13,200","8,807","8,250",1803,
8/22/2005,"14,830","27,500","12,400","12,900","8,778","8,470",1803,
8/23/2005,"15,330","27,100","12,200","12,900","8,835","8,530",1803,
8/24/2005,"15,540","27,400","12,200","12,700","8,891","8,500",1803,
8/25/2005,"15,720","27,400","11,800","12,600","8,891","8,450",1803,
8/26/2005,"15,860","27,900","11,800","12,600","8,891","8,530",1803,
8/27/2005,"15,960","27,400","11,500","12,500","8,863","8,680",1803,
8/28/2005,"16,180","31,400","11,200","12,300","8,807","8,790",1803,
8/29/2005,"16,450","35,300","10,900","12,200","8,863","8,740",1803,
8/30/2005,"16,610","39,500","10,600","12,300","8,891","8,590",1803,
8/31/2005,"16,650","42,200","10,400","12,500","8,835","8,420",1803,
9/1/2005,"16,620","45,800","10,300","12,500","8,722","8,360",1803,
9/2/2005,"16,570","46,900","10,100","12,300","8,580","8,270",1803,
9/3/2005,"16,460","48,000","9,920","12,200","8,552","8,120",1803,
9/4/2005,"16,250","47,700","9,760","12,200","8,495","7,820",1803,
9/5/2005,"15,970","47,300","9,760","12,200","8,438","7,400",1803,
9/6/2005,"15,640","46,000","9,680","12,300","8,410","7,110",1803,
9/7/2005,"15,290","44,500","9,680","12,200","8,382","6,900",1803,
9/8/2005,"14,970","42,400","9,600","12,300","8,325","6,690",1803,
9/9/2005,"14,670","40,600","9,560","12,200","8,297","6,460",1803,
9/10/2005,"14,370","39,000","9,290","12,200","8,325","6,200",1803,
9/11/2005,"14,130","37,700","9,100","12,200","8,382","5,990",1803,
9/12/2005,"13,990","35,800","9,320","12,200","8,382","5,860",1803,
9/13/2005,"14,040","33,800","9,400","12,200","8,637","5,780",1803,
9/14/2005,"14,190","32,400","9,640","12,300","8,750","5,890",1803,
9/15/2005,"14,160","31,600","9,210","12,300","8,807","5,810",1803,
9/16/2005,"14,040","31,600","9,020","12,300","9,033","5,600",1803,
9/17/2005,"14,030","32,200","8,890","12,400","9,345","5,320",1803,
9/18/2005,"14,110","32,900","8,760","12,400","9,571","4,910",1803,
9/19/2005,"14,270","34,900","8,640","12,500","9,798","4,630",1803,
9/20/2005,"14,710","35,900","8,670","12,500","9,883","4,430",1803,
9/21/2005,"15,310","35,900","8,670","12,600","9,883","4,430",1803,
9/22/2005,"15,760","35,600","8,860","12,600","9,939","4,400",1803,
9/23/2005,"16,020","34,500","8,700","12,600","10,081","4,560",1803,
9/24/2005,"16,040","33,700","8,700","12,800","10,307","4,430",1803,
9/25/2005,"15,910","33,100","8,700","13,200","10,392","4,220",1803,
9/26/2005,"15,850","32,600","8,890","13,300","10,477","4,000",1803,
9/27/2005,"15,850","32,400","8,990","13,300","10,619","3,610",1803,
9/28/2005,"15,760","32,400","8,510","13,500","10,732","3,160",1803,
9/29/2005,"15,550","32,100","8,920","13,500","10,817","2,940",1803,
9/30/2005,"15,360","31,700","9,130","13,400","10,930","2,760",1803,
10/1/2005,"15,390","31,400","9,290","13,200","11,100","2,680",1803,
10/2/2005,"15,600","30,800","8,920","12,900","11,185","2,540",1803,
10/3/2005,"15,850","30,100","9,560","12,600","11,270","2,470",1803,
10/4/2005,"16,100","28,900","10,000","12,300","11,383","2,560",1803,
10/5/2005,"16,260","27,500","9,250","12,100","11,497","2,560",1803,
10/6/2005,"16,300","26,600","9,210","12,100","11,525","2,430",1803,
10/7/2005,"16,360","25,900","9,480","12,000","11,525","2,340",1803,
10/8/2005,"16,460","24,600","9,290","11,900","11,497","2,280",1803,
10/9/2005,"16,560","23,900","9,360","11,800","11,468","2,200",1803,
10/10/2005,"16,750","23,200","10,200","11,900","11,383","2,120",1803,
10/11/2005,"16,910","22,100","9,920","11,700","11,242","2,070",1803,
10/12/2005,"16,890","21,600","9,520","11,600","11,072","2,000",1803,
10/13/2005,"16,850","20,634","9,210","11,400","10,874","1,980",1803,
10/14/2005,"16,910","19,506","9,170","11,300","10,647","2,230",1803,
10/15/2005,"17,070","18,432","9,880","11,300","10,364","2,200",1803,
10/16/2005,"17,330","18,050","10,700","11,200","10,052","2,110",1803,
10/17/2005,"17,570","17,484","11,600","11,100","9,798","2,040",1803,
10/18/2005,"17,150","16,849","10,600","11,000","9,571","2,000",1803,
10/19/2005,"16,445","16,645","10,400","10,900","9,260","1,760",1803,
10/20/2005,"15,531","15,600","9,480","10,800","9,061","1,660",1803,
10/21/2005,"14,571","15,492","9,060","10,800","8,807","1,570",1803,
10/22/2005,"13,694","16,234","8,730","10,600","8,580","1,430",1803,
10/23/2005,"12,903","16,359","8,640","10,600","8,495","1,340",1803,
10/24/2005,"12,177","16,888","8,760","10,500","8,325","1,260",1803,
10/25/2005,"11,512","15,695","8,640","10,300","8,099","1,180",1803,
10/26/2005,"11,079","13,979","8,320","10,500","7,787","1,120",1803,
10/27/2005,"10,707","12,224","8,190","10,500","7,476","1,080",1803,
10/28/2005,"10,380","10,929","8,670","10,600","7,504","1,030",1803,
10/29/2005,"10,118","9,582","8,440","10,400","7,504","1,010",1803,
10/30/2005,"9,930","8,240","8,670","10,100","7,362",980,1803,
10/31/2005,"9,793","7,286","8,800","9,970","7,051",952,1803,
11/1/2005,"9,667","6,682","8,510","9,900","6,739",913,1803,
11/2/2005,"9,757","6,279","8,280","9,800","6,230",885,1803,
11/3/2005,"9,842","5,705","8,920","9,600","5,890",862,1803,
11/4/2005,"9,924","5,337","9,360","9,400","5,805",803,1803,
11/5/2005,"10,002","4,977","9,886","9,130","5,663",745,1803,
11/6/2005,"10,076","4,790","9,508","8,520","5,522",740,1803,
11/7/2005,"10,146","4,603","9,266","7,450","5,380",721,1803,
11/8/2005,"10,213","4,269","8,192","6,440","5,239",707,1803,
11/9/2005,"10,289","4,092","8,338","5,750","5,097",697,1803,
11/10/2005,"10,363","4,000","7,831","5,390","4,984",697,1803,
11/11/2005,"10,432","3,940","7,414","5,320","4,814",694,1803,
11/12/2005,"10,499","3,898","7,097","5,290","4,644",694,1803,
11/13/2005,"10,562","3,940","6,600","5,240","4,474",685,1803,
11/14/2005,"10,622","3,873","6,326","5,250","4,276",700,1803,
11/15/2005,"10,678","3,807","6,163","5,320","4,163",700,1803,
11/16/2005,"10,731","3,862","5,956","5,440","4,106",686,1803,
11/17/2005,"10,818","3,795","5,759","5,540","4,021",677,1803,
11/18/2005,"10,903","3,851","5,568","5,610","3,936",682,1803,
11/19/2005,"10,986","3,778","5,380","5,700","3,823",696,1803,
11/20/2005,"10,838","3,825","5,214","5,800","3,710",696,1803,
11/21/2005,"10,743","3,976","5,298","5,880","3,625",686,1803,
11/22/2005,"10,648","4,002","5,040","5,920","3,540",700,1803,
11/23/2005,"10,553","4,039","4,755","5,900","3,455",685,1803,
11/24/2005,"10,458","4,190","4,737","5,800","3,341",704,1803,
11/25/2005,"10,364","4,222","4,724","5,630","3,256",727,1803,
11/26/2005,"10,270","4,371","4,679","5,380","3,171",727,1803,
11/27/2005,"10,176","4,397","4,732","5,100","3,087",711,1803,
11/28/2005,"10,082","4,438","4,752","4,850","3,030",691,1803,
11/29/2005,"10,008","4,462","4,728","4,640","2,973",686,1803,
11/30/2005,"10,212","4,666","4,764","4,450","2,917",691,1803,
12/1/2005,"10,220","4,758","4,767","4,320","2,860",691,1803,
12/2/2005,"10,228","4,855","4,674","4,200","2,803",691,1803,
12/3/2005,"10,235","5,072","4,601","4,100","2,775",675,1803,
12/4/2005,"10,241","5,181","4,534","4,040","2,747",655,1803,
12/5/2005,"10,247","5,277","4,462","4,070","2,718",647,1803,
12/6/2005,"10,252","5,375","4,443","4,180","2,690",647,1803,
12/7/2005,"10,292","5,472","4,406","4,380","2,662",643,1803,
12/8/2005,"10,333","5,415","4,370","4,610","2,662",604,1803,
12/9/2005,"10,373","5,514","4,334","4,810","2,662",604,1803,
12/10/2005,"9,802","5,546","4,304","4,950","2,633",604,1803,
12/11/2005,"9,637","5,352","4,268","5,020","2,605",604,1803,
12/12/2005,"9,473","5,293","4,249","5,090","2,577",601,1803,
12/13/2005,"9,310","5,105","4,214","5,140","2,549",612,1803,
12/14/2005,"9,147","5,048","4,184","5,160","2,520",600,1803,
12/15/2005,"8,985","4,997","4,148","5,180","2,492",608,1803,
12/16/2005,"8,824","4,947","4,158","5,140","2,464",619,1803,
12/17/2005,"8,663","4,896","4,174","5,040","2,435",611,1803,
12/18/2005,"8,503","4,712","4,183","4,860","2,407",618,1803,
12/19/2005,"8,344","4,656","4,198","4,640","2,379",622,1803,
12/20/2005,"8,110","4,622","4,212","4,380","2,350",605,1803,
12/21/2005,"8,040","4,479","4,254","4,110","2,350",616,1803,
12/22/2005,"7,971","4,338","4,301","3,810","2,322",619,1803,
12/23/2005,"7,902","4,318","4,341","3,520","2,322",619,1803,
12/24/2005,"7,833","4,309","4,396","3,280","2,294",602,1803,
12/25/2005,"7,764","4,302","4,439","3,110","2,294",599,1803,
12/26/2005,"7,696","4,292","4,428","3,020","2,265",585,1803,
12/27/2005,"7,647","4,151","4,416","3,000","2,265",575,1803,
12/28/2005,"7,598","4,142","4,410","3,060","2,237",571,1803,
12/29/2005,"7,549","4,131","4,398","3,200","2,237",571,1803,
12/30/2005,"7,500","3,990","4,386","3,360","2,237",551,1803,
12/31/2005,"7,530","4,020","4,358","3,540","2,209",534,1803,
1/1/2006,"7,538","4,053","4,345","3,710","2,209",534,1803,
1/2/2006,"7,546","4,087","4,368","3,830","2,209",534,1803,
1/3/2006,"7,553","4,120","4,386","3,910","2,180",538,1803,
1/4/2006,"7,561","4,153","4,393","3,970","2,180",534,1803,
1/5/2006,"7,569","4,326","4,394","4,000","2,180",528,1803,
1/6/2006,"7,577","4,501","4,380","4,020","2,180",525,1803,
1/7/2006,"7,584","4,679","4,400","4,040","2,152",512,1803,
1/8/2006,"7,592","4,858","4,415","4,060","2,152",506,1803,
1/9/2006,"7,600","4,896","4,489","4,100","2,152",506,1803,
1/10/2006,"7,900","5,060","4,475","4,160","2,124",502,1803,
1/11/2006,"7,978","5,057","4,445","4,230","2,124",502,1803,
1/12/2006,"8,056","5,053","4,430","4,290","2,124",499,1803,
1/13/2006,"8,133","5,053","4,401","4,350","2,095",499,1803,
1/14/2006,"8,211","5,048","4,390","4,400","2,095",499,1803,
1/15/2006,"8,289","5,083","4,390","4,460","2,095",502,1803,
1/16/2006,"8,367","5,098","4,383","4,500","2,067",502,1803,
1/17/2006,"8,444","5,127","4,375","4,530","2,067",512,1803,
1/18/2006,"8,522","5,220","4,367","4,540","2,039",515,1803,
1/19/2006,"8,600","5,250","4,359","4,550","2,039",525,1803,
1/20/2006,"8,660","5,276","4,351","4,550","2,010",525,1803,
1/21/2006,"8,674","5,326","4,343","4,560","1,982",515,1803,
1/22/2006,"8,688","5,288","4,336","4,580","1,954",512,1803,
1/23/2006,"8,702","5,245","4,328","4,570","1,926",512,1803,
1/24/2006,"8,716","5,208","4,320","4,560","1,897",502,1803,
1/25/2006,"8,730","5,171","4,371","4,520","1,869",502,1803,
1/26/2006,"8,744","5,112","4,356","4,510","1,841",502,1803,
1/27/2006,"8,758","5,069","4,341","4,490","1,812",493,1803,
1/28/2006,"8,772","5,070","4,312","4,470","1,784",493,1803,
1/29/2006,"8,786","5,041","4,297","4,450","1,756",493,1803,
1/30/2006,"8,800","4,998","4,267","4,440","1,727",493,1803,
1/31/2006,"8,725","4,986","4,326","4,440","1,699",490,1803,
2/1/2006,"8,706","4,956","4,282","4,450","1,671",490,1803,
2/2/2006,"8,686","4,931","4,224","4,470","1,642",505,1803,
2/3/2006,"8,667","4,901","4,307","4,480","1,614",498,1803,
2/4/2006,"8,647","4,839","4,263","4,490","1,614",495,1803,
2/5/2006,"8,628","4,793","4,219","4,490","1,586",485,1803,
2/6/2006,"8,608","4,780","4,234","4,480","1,586",482,1803,
2/7/2006,"8,589","4,747","4,185","4,490","1,557",482,1803,
2/8/2006,"8,569","4,729","4,262","4,490","1,557",479,1803,
2/9/2006,"8,550","4,710","4,248","4,510","1,529",475,1803,
2/10/2006,"8,490","4,726","4,185","4,560","1,529",469,1803,
2/11/2006,"8,474","4,686","4,228","4,590","1,529",475,1803,
2/12/2006,"8,459","4,681","4,185","4,610","1,501",482,1803,
2/13/2006,"8,443","4,655","4,142","4,620","1,501",482,1803,
2/14/2006,"8,428","4,631","4,255","4,640","1,501",479,1803,
2/15/2006,"8,412","4,637","4,155","4,660","1,501",479,1803,
2/16/2006,"8,397","4,648","4,198","4,680","1,501",479,1803,
2/17/2006,"8,381","4,657","4,242","4,700","1,472",469,1803,
2/18/2006,"8,366","4,685","4,270","4,740","1,472",462,1803,
2/19/2006,"8,350","4,709","4,285","4,760","1,472",455,1803,
2/20/2006,"8,320","4,707","4,300","4,790","1,472",452,1803,
2/21/2006,"8,310","4,669","4,329","4,830","1,472",449,1803,
2/22/2006,"8,300","4,661","4,285","4,880","1,444",442,1803,
2/23/2006,"8,290","4,660","4,242","4,900","1,444",442,1803,
2/24/2006,"8,280","4,633","4,198","4,930","1,444",439,1803,
2/25/2006,"8,270","4,636","4,183","4,950","1,444",439,1803,
2/26/2006,"8,260","4,570","4,155","4,970","1,444",439,1803,
2/27/2006,"8,250","4,491","4,155","4,990","1,416",439,1803,
2/28/2006,"8,250","4,408","4,183","5,000","1,416",439,1803,
3/1/2006,"8,250","4,367","4,136","5,020","1,416",439,1803,
3/2/2006,"8,250","4,262","4,164","5,030","1,416",442,1803,
3/3/2006,"8,250","4,237","4,192","5,040","1,416",449,1803,
3/4/2006,"8,250","4,233","4,240","5,050","1,388",449,1803,
3/5/2006,"8,250","4,211","4,251","5,080","1,388",449,1803,
3/6/2006,"8,250","4,180","4,263","5,080","1,388",449,1803,
3/7/2006,"8,250","4,138","4,235","5,090","1,388",452,1803,
3/8/2006,"8,250","4,066","4,228","5,100","1,388",452,1803,
3/9/2006,"8,250","3,992","4,205","5,100","1,388",449,1803,
3/10/2006,"8,205","3,900","4,197","5,090","1,388",449,1803,
3/11/2006,"8,193","3,852","4,175","5,110","1,388",442,1803,
3/12/2006,"8,182","3,790","4,152","5,100","1,388",439,1803,
3/13/2006,"8,170","3,742","4,110","5,090","1,388",432,1803,
3/14/2006,"8,158","3,691","4,088","5,090","1,388",426,1803,
3/15/2006,"8,147","3,658","4,080","5,070","1,359",419,1803,
3/16/2006,"8,135","3,607","4,073","5,050","1,359",419,1803,
3/17/2006,"8,123","3,574","4,065","5,040","1,359",416,1803,
3/18/2006,"8,112","3,527","4,072","5,030","1,359",419,1803,
3/19/2006,"8,100","3,502","4,065","5,010","1,359",426,1803,
3/20/2006,"8,100","3,481","4,057","5,010","1,359",429,1803,
3/21/2006,"8,100","3,463","4,050","5,050","1,359",426,1803,
3/22/2006,"8,100","3,422","4,042","5,050","1,359",416,1803,
3/23/2006,"8,100","3,394","4,032","5,050","1,359",416,1803,
3/24/2006,"8,100","3,353","4,022","5,040","1,359",409,1803,
3/25/2006,"8,100","3,326","4,011","5,010","1,359",406,1803,
3/26/2006,"8,100","3,293","4,001","4,980","1,359",399,1803,
3/27/2006,"8,100","3,252","3,991","4,950","1,359",393,1803,
3/28/2006,"8,100","3,225","3,981","4,910","1,359",389,1803,
3/29/2006,"8,100","3,184","3,971","4,870","1,359",389,1803,
3/30/2006,"8,100","3,156","3,960","4,840","1,359",386,1803,
3/31/2006,"8,055","3,115","3,950","4,800","1,359",391,1803,
4/1/2006,"8,049","3,104","3,940","4,760","1,359",398,1803,
4/2/2006,"8,043","3,079","3,930","4,720","1,359",401,1803,
4/3/2006,"8,037","3,040","3,920","4,680","1,359",401,1803,
4/4/2006,"8,031","3,029","3,910","4,670","1,274",401,1803,
4/5/2006,"8,024","2,990","3,856","4,660","1,274",398,1803,
4/6/2006,"8,018","2,952","3,872","4,640","1,274",391,1803,
4/7/2006,"8,012","2,922","3,869","4,630","1,274",398,1803,
4/8/2006,"8,006","2,884","3,867","4,610","1,274",391,1803,
4/9/2006,"8,000","2,859","3,939","4,600","1,274",388,1803,
4/10/2006,"8,015","2,836","3,943","4,580","1,274",391,1803,
4/11/2006,"8,024","2,782","3,902","4,540","1,274",391,1803,
4/12/2006,"8,033","2,742","3,900","4,500","1,274",391,1803,
4/13/2006,"8,041","2,701","3,897","4,470","1,274",391,1803,
4/14/2006,"8,050","2,704","3,895","4,440","1,274",388,1803,
4/15/2006,"8,050","2,690","3,889","4,420","1,274",391,1803,
4/16/2006,"8,050","2,700","3,887","4,400","1,274",388,1803,
4/17/2006,"8,050","2,709","3,893","4,380","1,274",384,1803,
4/18/2006,"8,050","2,754","3,887","4,380","1,274",388,1803,
4/19/2006,"8,035","2,788","3,893","4,390","1,274",391,1803,
4/20/2006,"8,010","2,815","3,895","4,390","1,274",398,1803,
4/21/2006,"8,000","2,833","3,889","4,410","1,274",398,1803,
4/22/2006,"8,015","2,851","3,873","4,440","1,274",398,1803,
4/23/2006,"8,201","2,857","3,879","4,470","1,274",401,1803,
4/24/2006,"8,211","2,874","3,915","4,520","1,274",401,1803,
4/25/2006,"8,211","2,879","3,921","4,580","1,274",405,1803,
4/26/2006,"8,259","2,900","3,936","4,640","1,303",405,1803,
4/27/2006,"8,308","2,905","3,933","4,730","1,331",408,1803,
4/28/2006,"8,356","2,956","3,939","4,820","1,359",420,1803,
4/29/2006,"8,420","2,987","3,941","4,910","1,416",431,1803,
4/30/2006,"8,495","3,007","3,938","5,000","1,472",434,1803,
5/1/2006,"8,554","2,989","3,986","5,100","1,557",434,1803,
5/2/2006,"8,602","2,982","4,028","5,220","1,699",431,1803,
5/3/2006,"8,651","2,964","4,028","5,380","1,841",417,1803,
5/4/2006,"8,716","2,958","4,042","5,580","1,982",410,1803,
5/5/2006,"8,807","2,952","4,104","5,880","2,124",403,1803,
5/6/2006,"8,976","2,933","4,070","6,270","2,265",410,1803,
5/7/2006,"9,174","2,915","4,156","6,830","2,407",417,1803,
5/8/2006,"9,369","2,908","4,263","7,510","2,633",425,1803,
5/9/2006,"9,571","2,890","4,336","8,020","2,888",428,1803,
5/10/2006,"9,804","2,864","4,415","8,940","3,200",428,1803,
5/11/2006,"9,999","2,877","4,501","10,500","3,596",428,1803,
5/12/2006,"10,202","2,867","4,592","12,300","4,021",425,1803,
5/13/2006,"10,435","2,923","4,648","13,700","4,502",428,1803,
